first_title,first_brand,first_price,second_title,second_brand,second_price,label
ibm 28p2010 black toner cartridge,ibm,425.0,brother black toner cartridge tn-210bk,brother,48.99,0
svat twr301-gx012 digital wireless dvr security system with receiver sd card recording and long range night vision cameras,svat electronics,249.82,defender digital wireless dvr security system with 7 inch lcd monitor sd card recording and 2 long range night vision cameras black,defender,299.99,0
lexmark t650a11a black toner print cartridge,lexmark,202.87,lexmark oem 36 black inkjet cartridge,lexmark,23.36,0
clarion half-din graphic equalizer with built-in crossover,clarion,99.99,new clarion eqs746 half-din graphic equalizer with built-in crossover car stereo head units,clarion,86.2,1
iosafe solo - 1 tb fireproof waterproof external hard drive includes 1k disaster recovery service,iosafe,199.58,iosafe solopro 1 tb usb 3.0 fireproof and waterproof external hard drive with 1 year data recovery service - black sj1000gb1yr,iosafe,238.99,0
case logic 10 tablet sleeve black,case logic,16.0,case logic ipad-101 apple ipad ipad2 sleeve black,case logic,10.86,0
action sport drives 4gb santa cruz usb snow drive spider,ep memory,10.84,action sport skatedrive santa cruz shocktart bullet - usb 2.0 flash drive,dane-elec,11.5,0
pentel quicker clicker automatic pencil,pentel,5.0,penpd345a - quicker clicker automatic pencil,pentel,8.05,0
kingston hyperx 4gb kit 2 x 2gb ddr3 desktop memory module,kingston,49.99,kingston hyperx 12gb kit 3x4gb modules 1600mhz ddr3 dimm desktop memory khx1600c9d3k3 12gx,kingston,86.74,0
vantec nexstar 2.5 sata to usb 2.0 hard drive dock,vantec,24.2,vantec nexstar se 2.5-inch sata hard drive rack mrk-515st black,vantec,10.74,0
ihome wireless optical mouse black,ihome,25.56,verbatim 97564 wireless optical touch mouse piano black,verbatim,29.88,0
memorex color slim cd jewel cases - 50 pack,memorex,19.88,sony cd-r color slim jewel 20 pack,sony,10.99,0
iosafe rugged 750gb usb 3.0 portable external hard drive,iosafe,139.98,western digital wd elements 500 gb usb 2.0 portable external hard drive,western digital,74.99,0
verbatim 10-pack 50gb 6x blu-ray double layer recordable disc,verbatim,94.88,verbatim 97335 50 gb 6x blu-ray double layer recordable disc bd-r dl 10-disc spindle,verbatim,71.99,1
sony 8gb class 4 sd memory card,sony,0.0,wintec filemate 16 gb class 4 microsd memory card,wintec,34.65,0
v7 25 cat5e snagless network patch cable yellow,v7,6.88,v7 cat5e snagless molded network patch cable rj45 male to male blue 25-feet v7n3c5e-25f-blus,v7,5.13,0
innovera d3010 black compatible high-yield toner print cartridge,innovera,68.35,hp q5949x compatible high yield black toner cartridge with chip,hp,19.43,0
da-lite 40184 model b manual wall and ceiling projection screen,da-lite,47.84,da-lite deluxe model b manual wall and ceiling projection screen 60 x 60 85 diagonal high power surface,da-lite,228.95,0
iogear 2-port miniview micro usb plus kvm switch,iogear,37.57,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,iogear,11.99,0
elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in white case,elite screens,729.99,maxwhite vmax2 plus2 series 82 overall height ezelectric motorized screen - 92 diagonal,elite,379.0,0
logitech m315 wireless optical mouse blue,logitech,19.88,logitech wireless mouse m310 red tendrills,logitech,28.51,0
actiontec megaplug 85mbps powerline ethernet adapter kit two-pack,actiontec,69.99,actiontec megaplug 85 mbps ethernet adapter twin-pack,actiontec,65.99,1
epson t020201 color ink cartridge,epson,27.0,epson t032120 black inkjet cartridge,epson,14.2,0
da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,da-lite,4242.99,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - high contrast da-mat,da-lite,4000.0,0
wausau paper astrobrights colored paper 24lb 8-1 2 x 11 planetary purple 500 sheets ream,wausau paper,10.27,wausau paper astrobright color laser inkjet paper 24 lb letter size 8.5 x 11 rocket red 500 sheets 22641,wausau,10.99,0
buffalo technology ministation metro 1 tb usb 2.0 portable external hard drive with integrated flex cable encryption and turbopc hd-pxt1tu2 b black,buffalo technology,99.82,buffalo technology ministation plus 1 tb usb 3.0 portable external hard drive with shock protection hd-pnt1 .0 u3br red,buffalo technology,103.24,0
kensington wireless presenter pro with green laser pointer,kensington,59.88,kensington presenter pro remote with green laser and memory k72367us,kensington,68.82,0
buffalo technology 2tb usb 3.0 drivestation duo,buffalo technology,239.82,buffalo technology drivestation axis 1 tb usb 3.0 desktop external hard drive with buffalo tools hd-lb1 .0 tu3 black,buffalo technology,79.98,0
ape case ac165 digital camera case,ape case,12.85,ape case small digital camera bag ac165,norazza,12.85,1
boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input,boss,180.0,boss audio bv9955 in-dash dvd mp3 cd receiver with full detachable 7 widescreen touchscreen tft monitor,boss,158.93,0
da-lite silver matte model c manual screen - 6 x 8 av format,da-lite,420.45,da-lite model c with csr - projection screen - 1 1 - silver matte,da-lite,401.95,0
da-lite video spectra 1.5 model c with csr manual screen - 58 x 104 hdtv format,da-lite,736.99,da-lite designer contour manual hdtv format wall ceiling mounted screen 45 x 80 92 diagonal video spectra 1.5 surface with csr controlled screen return,da-lite,381.95,0
edge 1gb pc2-4200 ddr2 533mhz 240-pin desktop memory module,edge,18.82,pny optima 1gb ddr2 533 mhz pc2-4200 desktop dimm memory module md1024sd2-533,pny,12.99,0
bower ss2477 digital wrist strap grey,bower,7.98,bower ss2477bk digital camera wrist strap 1.50-inch - black,bower,5.99,0
royal px70mx paper shredder,royal consumer,69.99,b-121c paper shredder,fellowes,133.84,0
lexmark extra high yield return pgm print cartridge - magenta,lexmark,214.88,lexmark no 14 black return prog print cartridge,lexmark,14.56,0
incipio smart feather for apple ipad 2 light blue,incipio,33.25,incipio smart feather case for apple ipad 2 - light blue ipad-227,incipio,29.13,1
sandisk 8gb cruzer usb flash drive pink,sandisk,12.88,sandisk 2 gb cruzer micro usb flash drive sdcz4-2048-a11 retail package,sandisk,14.79,0
logitech 910-002463 wireless mouse m305 silver filament,logitech,28.88,logitech wireless mouse m310 victorian wallpaper 910-002480,logitech,17.5,0
pc treasures wireless optical mouse 2.4 ghz purple,pc treasures,17.82,2.4 ghz wireless optical nano mouse blue usb,gear head,14.81,0
da-lite da-glas self trimming rear projection screen - 96 x 120 av format,da-lite,7443.99,da-plex standard rear projection screen - 96 x 96 av format,da-lite,5912.99,0
gear head wireless optical tilt-wheel mouse red,gear head,19.88,gear head 2.4 ghz wireless optical nano mouse purple black mp2425pur,gear head,12.99,0
da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,da-lite,2544.99,da-glas self trimming rear projection screen - 60 x 80 video format,da-lite,3095.99,0
da-lite holoscreen rear projection screen - 22 x 33 3 4 video format,da-lite,1600.0,da-lite - projection screen repair kit,da-lite,332.0,0
audiosource bi8 8 in-wall construction bracket mount,audiosource,25.88,audio source bi8 new construction bracket in-wall 8 inches mount,audiosource,17.29,1
da-lite da-plex base rear projection screen - 57 3 4 x 77 video format,da-lite,2608.99,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format,da-lite,9739.76,0
seagate barracuda 500gb internal hard drive,seagate,44.99,diskgo 500gb external hard drive,edge,121.01,0
cyber acoustics computer stereo silver headset microphone,cyber acoustics,14.84,cyber acoustics ac-744 earclip headset with microphone with pc y-adapter,cyber acoustics,10.9,0
netgear prosafe plus 8-port gigabit ethernet switch with poe,netgear,247.5,netgear gs105 prosafe 5-port gigabit ethernet desktop switch - 10 100 1000 mbps,netgear,33.88,0
arkon ca9931 cell phone car charger,arkon,8.88,talk works cell phone car charger,talk works,25.53,0
panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets,panasonic,150.0,panasonic kx-tg6632b dect 6.0 cordless phone with answering system black 2 handsets,panasonic,72.87,0
da-lite holoscreen rear projection screen - 22 x 33 3 4 video format,da-lite,1600.0,da-plex standard rear projection screen - 81 x 108 video format,da-lite,5115.0,0
trendnet tew-690ap wireless n access point,trendnet,139.82,trendnet 450 mbps wireless n access point tew-690ap black,trendnet,119.99,1
stanley bostitch 00540 antijam extra heavy-duty stapler 215-sheet capacity black,stanley bostitch,65.0,00540 antijam extra heavy duty stapler for up to 215 sheets black bos00540,stanley,70.99,1
sandisk 8gb cruzer usb flash drive pink,sandisk,12.88,sandisk sandisk cruzer 32gb usb 32 gb flash drive sdcz36-032g black,sandisk,39.68,0
lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive,lexar media,13.88,lexar jumpdrive retrax 16 gb usb 2.0 flash drive ljdrx16gasbna gray,lexar,25.22,0
innovera d3010 black compatible high-yield toner print cartridge,innovera,68.35,tn360 compatible high yield black toner cartridge,compatible,14.95,0
trendnet tew-690ap wireless n access point,trendnet,139.82,trendnet wireless n pci adapter tew-643pi,trendnet,29.99,0
dane-elec 8gb high-speed compact flash memory card,dane-elec,44.88,dane-elec high speed 16 gb sd class 6 flash memory card da-sd6-16g-c,dane,27.39,0
da-lite da-glas deluxe rear projection screen - 50 x 50 av format,da-lite,1919.99,da-lite deluxe model b matte white - projection screen - 72 in,da-lite,127.1,0
logitech wireless mouse m315 silver,logitech,19.88,logitech wireless mouse m310 flame red 910-002486,logitech,17.95,0
siig mini displayport to hdmi adapter,siig,19.88,syba mini displayport to vga adapter,syba,24.2,0
canon cli-226 black ink tank,canon,0.0,canon cli-8y yellow ink tank,canon,13.49,0
quartet cork bulletin board natural cork fiberboard 60 x 36 aluminum frame,quartet,91.44,new-universal 43713 - bulletin board natural cork 36 x 24 aluminum frame - unv43713,universal,75.0,0
viewsonic pro8500 dlp projector,viewsonic,1518.0,viewsonic pro8500 xga dlp projector - 120hz 3d ready 5000 lumens 3000 1 dcr,viewsonic,1518.0,1
pc treasures wireless optical mouse 2.4 ghz purple,pc treasures,17.82,2.4 ghz wireless optical nano mouse purple usb,gear head,14.99,0
microsoft lifecam hd-6000 usb hd webcam 7pd-00001,microsoft,36.97,microsoft lifecam studio 1080p hd webcam gray,microsoft,61.25,0
avery laser inkjet mailing labels mini-sheet 1 x 2-5 8 white 200 pack,avery,7.62,avery mini-sheets laser ink jet labels 1 x 2.625 inches white 200 per pack 2160,avery,5.22,1
xerox 108r00657 extended-capacity maintenance kit for work centre c2424,xerox,154.84,ld xerox phaser 8550 8560 remanufactured 108r00676 extended-capacity maintenance kit,4inkjets,129.99,0
hp 901 black inkjet cartridge twin pack,hp,26.98,epson t032120 twin pack black ink cartridge 2 pack,epson,66.99,0
da-lite da-glas standard rear projection screen 72 x 96 video format,da-lite,4448.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,da-lite,8729.48,0
jvc marshmallow headphones blue,jvc,15.54,jvc hafx35d soft marshmallow headphone orange,jvc,10.99,0
elite screens 92 vmax92uwv2 electric projection screen,elite,319.59,elite screens vmax2 electric projection screen 4 3 aspect ratio-84in max white,elite,248.37,0
bic mark-it retractable permanent marker fine red 1-dozen,bic,12.49,sharpie 32701 - retractable permanent marker fine point black,sharpie,20.92,0
vtech ds6151 2-line expandable cordless phone with digital answering system caller id,vtech,62.51,panasonic dect 6.0 expandable cordless phone with talking caller id answering system - 2 handset pack,panasonic,90.0,0
da-lite high power model c manual screen - 8 x 10 av format,da-lite,797.99,video spectra 1.5 model c manual screen - av format - 6 x8 - 8 x10 size 6 x 8,da-lite,293.95,0
vantec 2 1 sata 6g and pata pci-e combo host card w raid,vantec,40.33,vantec 2 1 sata 6g and pata pci-e combo host card with raid black,vantec,40.33,1
mead spiral bound notebook college rule,mead,3.88,new-mead 06622 - spiral bound notebook college rule 8-1 2 x 11 white 100 sheets pad - mea06622,mead,12.24,1
clover ccm636 ultra-mini color camera,clover electronics,87.84,new-clover ccm636 ultra-mini color camera - cloccm636,clover,87.5,1
lexmark x644a11a black toner print cartridge,lexmark,326.24,lexmark x644e x646e high yield return program print cartridge,lexmark,316.45,0
dell switch by design studio lids shaadi 15r,dell,39.0,dell switch by design studio lid for inspiron r series laptop - fire red,dell,25.15,0
dreamgear charge and sync cable for ipod iphone ipad purple,dreamgear,19.88,digipower charger and sync cable for ipod and iphone white,digipower,14.99,0
kensington profit wired full size mouse,kensington,19.88,kensington pro fit 2.4 ghz wireless full-size mouse black,kensington,30.71,0
motorola h17 bluetooth headset,motorola,38.84,nokia bh-102 bluetooth headset,nokia,19.49,0
us brown bear fixed series medium slim fixed mount for 23 - 37 displays,us brown bear,19.99,us brown bear w9-63f-blk slim large fixed mount for 37 -63 displays black,u.s. brown bear,38.59,0
griffin ipod touch 4g formfit case pink clear,arkon,17.13,griffin outfit ice case for ipod touch 4g blue,griffin technology,17.07,0
canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints,canon,178.54,canon powershot elph 300 hs 12 mp cmos digital camera with full 1080p hd video red,canon,229.0,0
micronet 16gb fantom databank flash drive fdb16u2 black,micronet,27.88,micronet technology databank 32 gb flash drive - fdb32u2 black,fantom,39.99,0
epson t068120-d2 dual black ink cartridge,epson,39.84,epson t042320 magenta ink cartridge,epson,11.2,0
v7 5 cat6 snagless molded network patch cable red,v7,4.88,v7 cat5e snagless molded network patch cable rj45 male to male blue 25-feet v7n3c5e-25f-blus,v7,5.13,0
buffalo technology 2tb usb 3.0 drivestation duo,buffalo technology,239.82,buffalo technology drivestation datavault 1.5 tb usb 2.0 desktop external hard drive hd-cxt1 .5 tu2 black,buffalo technology,109.99,0
startech.com pex13943 4 port pcie 1394a firewire adapter card,startech,34.88,startech.com 5 port pci express usb 2.0 adapter card pex400usb2,startech,38.99,0
hp 45 black inkjet cartridge 51645a,hp,35.78,c8727a hp 27 black inkjet cartridge for c8727a 8727a 8727an c8727 8727,compatible,5.95,0
post-it notes dispenser w weighted base plastic 11 7 8 x 2 1 2 x 7 3 4 gray,post-it,22.94,new-post-it c50 - notes dispenser with weighted base plastic 12 x 8 x 2 charcoal gray - mmmc50,post-it,41.06,1
lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,lexar media,16.57,lexar jumpdrive retrax 16 gb usb 2.0 flash drive ljdrx16gasbna gray,lexar,25.22,0
startech.com dvidsmm15 15ft dvi-d digital video cable,startech,19.88,startech.com hdmimm10 10 feet hdmi to hdmi digital video cable,startech,11.95,0
lexmark x644a11a black toner print cartridge,lexmark,326.24,lexmark 33 factory oem color print cartridge,lexmark,16.99,0
roocase executive portfolio leather case w 2 screen protector for blackberry playbook,roocase,35.99,roocase executive portfolio black leather case cover with landscape portrait view for blackberry playbook tablet wi-fi 4g,roocase,20.0,0
startech 6 slim 3.5 mm right angle stereo audio cable m m,startech,7.88,startech.com mu6mmsra slim 3.5 mm to right angle stereo audio cable - m m 6 feet,startech,4.49,0
